timestamp,feedback,sentiment,urgency,emotion,category
2025-07-04T12:37:47,"Had a great time, thanks!",Positive,Low,satisfaction,Food Quality
2025-07-04T13:33:45,"Food was good, service could be faster.",Positive,High,satisfaction,Pricing
2025-07-04T14:47:53,Food was cold on arrival.,Negative,Low,disappointment,Pricing
2025-07-04T15:38:34,It was okay.,Neutral,High,indifference,Other
2025-07-04T18:48:40,Service was too slow.,Negative,Low,frustration,Food Quality
2025-07-04T20:39:04,Nice experience overall.,Positive,Medium,satisfaction,Takeaway Issues
2025-07-04T20:54:16,Service was too slow.,Negative,Medium,disappointment,Customer Service
2025-07-04T22:02:24,ආහාරය අඳුරු වුණා.,Negative,High,disappointment,Delivery
2025-07-04T22:23:58,Nothing special to mention.,Neutral,Medium,indifference,Takeaway Issues
2025-07-04T22:44:54,ආහාරය අඳුරු වුණා.,Negative,High,disappointment,Pricing
2025-07-04T22:56:54,Food was cold on arrival.,Negative,Low,disappointment,Waiting Time
2025-07-04T23:46:12,Worst food I've had in a long time.,Very Negative,Medium,frustration,Pricing
2025-07-04T23:54:00,Average experience.,Neutral,Low,calm,Pricing
2025-07-04T23:59:49,සාමාන්‍යම හැමදේම.,Neutral,Low,indifference,Customer Service
2025-07-05T00:09:05,It was okay.,Neutral,High,calm,Food Quality
2025-07-05T04:15:36,Average experience.,Neutral,Low,calm,Food Quality
2025-07-05T04:29:16,Average experience.,Neutral,Low,calm,Delivery
2025-07-05T04:30:32,Service was too slow.,Negative,Low,disappointment,Waiting Time
2025-07-05T06:30:44,விசேஷம் எதுவும் இல்லை.,Neutral,Low,calm,Takeaway Issues
2025-07-05T07:04:04,Average experience.,Neutral,Medium,calm,Waiting Time
2025-07-05T08:04:53,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,joy,Cleanliness
2025-07-05T10:18:41,It was okay.,Neutral,Low,calm,Cleanliness
2025-07-05T10:50:11,"Had a great time, thanks!",Positive,Low,joy,Delivery
2025-07-05T11:35:14,Terrible experience. Waste of money.,Very Negative,Medium,disappointment,Other
2025-07-05T12:51:03,Nice experience overall.,Positive,Medium,joy,Takeaway Issues
2025-07-05T13:44:54,It was okay.,Neutral,Low,calm,Customer Service
2025-07-05T17:04:27,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Low,joy,Pricing
2025-07-05T17:41:51,එකලස් කමක් නෑ.,Neutral,Low,calm,Takeaway Issues
2025-07-05T17:55:58,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,joy,Other
2025-07-05T18:13:10,Not what I expected.,Negative,Medium,frustration,Cleanliness
2025-07-05T19:02:03,Nothing special to mention.,Neutral,Low,indifference,Pricing
2025-07-05T21:19:17,Nothing special to mention.,Neutral,Low,indifference,Other
2025-07-05T23:10:22,It was okay.,Neutral,Low,calm,Food Quality
2025-07-05T23:15:12,Nothing special to mention.,Neutral,Low,calm,Delivery
2025-07-06T00:09:28,Worst food I've had in a long time.,Very Negative,Medium,disappointment,Food Quality
2025-07-06T00:33:07,Worst food I've had in a long time.,Very Negative,Medium,anger,Cleanliness
2025-07-06T00:53:02,மிகுந்த எதிர்பார்ப்பில்லை.,Negative,Low,frustration,Other
2025-07-06T03:53:38,Service was too slow.,Negative,Low,disappointment,Waiting Time
2025-07-06T06:06:07,Nothing special to mention.,Neutral,Medium,calm,Delivery
2025-07-06T06:27:45,Nice experience overall.,Positive,Low,satisfaction,Food Quality
2025-07-06T07:47:40,"Had a great time, thanks!",Positive,Low,satisfaction,Delivery
2025-07-06T08:02:30,Nothing special to mention.,Neutral,Low,indifference,Waiting Time
2025-07-06T08:18:03,Very disappointed with the service.,Very Negative,Medium,disappointment,Delivery
2025-07-06T08:39:19,බලා සිටිම වැඩියි.,Negative,Low,disappointment,Customer Service
2025-07-06T08:53:08,Nothing special to mention.,Neutral,High,indifference,Customer Service
2025-07-06T15:20:15,Nothing special to mention.,Neutral,Low,calm,Delivery
2025-07-06T16:08:29,නරකම අත්දැකීමක්.,Very Negative,Medium,anger,Takeaway Issues
2025-07-06T17:29:57,Worst food I've had in a long time.,Very Negative,Low,disappointment,Cleanliness
2025-07-06T17:45:20,சமிக்ஞை உணவு.,Positive,Low,joy,Other
2025-07-06T17:52:18,Average experience.,Neutral,Medium,indifference,Pricing
2025-07-06T19:43:36,Average experience.,Neutral,Low,indifference,Takeaway Issues
2025-07-06T21:21:35,ආහාරය අඳුරු වුණා.,Negative,Low,disappointment,Other
2025-07-06T22:10:30,Average experience.,Neutral,Medium,calm,Pricing
2025-07-06T23:33:14,Average experience.,Neutral,Medium,indifference,Customer Service
2025-07-07T02:06:50,Average experience.,Neutral,Low,calm,Takeaway Issues
2025-07-07T02:10:09,It was okay.,Neutral,High,indifference,Customer Service
2025-07-07T02:25:46,Nothing special to mention.,Neutral,Low,indifference,Food Quality
2025-07-07T02:44:33,එකලස් කමක් නෑ.,Neutral,Medium,indifference,Cleanliness
2025-07-07T03:02:21,"Food was good, service could be faster.",Positive,Low,satisfaction,Cleanliness
2025-07-07T04:48:46,Average experience.,Neutral,High,calm,Delivery
2025-07-07T05:13:05,Service was too slow.,Negative,Low,frustration,Takeaway Issues
2025-07-07T06:12:28,Very disappointed with the service.,Very Negative,Low,anger,Other
2025-07-07T07:08:30,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Low,joy,Pricing
2025-07-07T07:51:53,නැවතත් එන්නෙ නෑ.,Very Negative,Low,disappointment,Other
2025-07-07T08:01:28,Service was too slow.,Negative,Low,frustration,Delivery
2025-07-07T08:30:15,Very disappointed with the service.,Very Negative,Low,anger,Delivery
2025-07-07T08:53:09,Average experience.,Neutral,Low,calm,Waiting Time
2025-07-07T09:34:04,"Food was good, service could be faster.",Positive,Low,satisfaction,Customer Service
2025-07-07T10:02:58,බැරි ආයෙත් එන්න කියන්න.,Neutral,Medium,calm,Waiting Time
2025-07-07T12:23:35,Service was too slow.,Negative,Low,disappointment,Delivery
2025-07-07T14:14:51,Average experience.,Neutral,Low,indifference,Delivery
2025-07-07T15:25:33,Average experience.,Neutral,Medium,indifference,Customer Service
2025-07-07T15:36:02,එකලස් කමක් නෑ.,Neutral,Low,calm,Pricing
2025-07-07T16:17:33,"Had a great time, thanks!",Positive,Low,joy,Cleanliness
2025-07-07T16:47:27,Food was cold on arrival.,Negative,Low,disappointment,Waiting Time
2025-07-07T18:20:17,බලා සිටිම වැඩියි.,Negative,Low,disappointment,Waiting Time
2025-07-07T19:37:53,"Food was good, service could be faster.",Positive,High,joy,Customer Service
2025-07-07T20:47:10,நல்ல அனுபவம்.,Positive,Low,joy,Pricing
2025-07-07T21:21:54,Average experience.,Neutral,Medium,indifference,Food Quality
2025-07-07T23:03:50,ආහාරය අඳුරු වුණා.,Negative,Medium,disappointment,Customer Service
2025-07-07T23:12:14,සේවාව බොහෝම අයහපත්.,Negative,Low,disappointment,Customer Service
2025-07-07T23:35:51,Not what I expected.,Negative,Low,disappointment,Waiting Time
2025-07-07T23:39:11,Food was cold on arrival.,Negative,High,frustration,Food Quality
2025-07-08T01:24:00,It was okay.,Neutral,Low,calm,Pricing
2025-07-08T01:33:56,சமிக்ஞை உணவு.,Positive,High,joy,Customer Service
2025-07-08T01:58:02,Service was too slow.,Negative,Medium,frustration,Takeaway Issues
2025-07-08T03:07:56,Not what I expected.,Negative,High,disappointment,Cleanliness
2025-07-08T03:54:52,Nice experience overall.,Positive,Medium,joy,Customer Service
2025-07-08T05:56:12,"Food was good, service could be faster.",Positive,Low,satisfaction,Waiting Time
2025-07-08T07:23:59,Not what I expected.,Negative,Low,disappointment,Waiting Time
2025-07-08T08:26:37,"Food was good, service could be faster.",Positive,Medium,joy,Pricing
2025-07-08T08:43:56,Service was too slow.,Negative,High,frustration,Other
2025-07-08T10:04:28,ආහාරය අඳුරු වුණා.,Negative,High,disappointment,Food Quality
2025-07-08T10:56:08,Service was too slow.,Negative,Low,disappointment,Cleanliness
2025-07-08T11:03:35,බැරි ආයෙත් එන්න කියන්න.,Neutral,High,indifference,Customer Service
2025-07-08T11:10:27,Nothing special to mention.,Neutral,Low,indifference,Takeaway Issues
2025-07-08T13:18:56,"Had a great time, thanks!",Positive,Low,joy,Cleanliness
2025-07-08T13:21:19,Nothing special to mention.,Neutral,Medium,calm,Takeaway Issues
2025-07-08T14:17:14,It was okay.,Neutral,Low,indifference,Cleanliness
2025-07-08T15:07:53,Nothing special to mention.,Neutral,Medium,calm,Cleanliness
2025-07-08T15:10:39,Average experience.,Neutral,Low,indifference,Food Quality
2025-07-08T16:30:05,"Had a great time, thanks!",Positive,Low,joy,Customer Service
2025-07-08T17:17:20,"Had a great time, thanks!",Positive,High,satisfaction,Cleanliness
2025-07-08T18:39:29,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,satisfaction,Delivery
2025-07-08T18:44:34,சராசரி அனுபவம்.,Neutral,Low,indifference,Other
2025-07-08T22:30:12,"Food was good, service could be faster.",Positive,High,joy,Waiting Time
2025-07-08T23:11:41,Very disappointed with the service.,Very Negative,Medium,frustration,Delivery
2025-07-09T02:07:01,"Had a great time, thanks!",Positive,Low,satisfaction,Cleanliness
2025-07-09T03:36:12,It was okay.,Neutral,Medium,indifference,Waiting Time
2025-07-09T05:02:35,Food was cold on arrival.,Negative,Low,frustration,Pricing
2025-07-09T05:05:55,"Had a great time, thanks!",Positive,Medium,joy,Cleanliness
2025-07-09T05:48:56,Service was too slow.,Negative,Low,frustration,Delivery
2025-07-09T06:52:15,"Food was good, service could be faster.",Positive,Low,satisfaction,Pricing
2025-07-09T07:04:39,සාමාන්‍යම හැමදේම.,Neutral,High,indifference,Cleanliness
2025-07-09T07:18:19,நல்ல அனுபவம்.,Positive,Medium,satisfaction,Pricing
2025-07-09T08:28:38,බැරි ආයෙත් එන්න කියන්න.,Neutral,Medium,indifference,Cleanliness
2025-07-09T09:09:29,"Had a great time, thanks!",Positive,High,satisfaction,Food Quality
2025-07-09T09:35:53,"Had a great time, thanks!",Positive,Low,satisfaction,Pricing
2025-07-09T10:04:50,Food was cold on arrival.,Negative,Medium,disappointment,Food Quality
2025-07-09T10:21:00,හොඳ ආහාරයක් තිබුණා.,Positive,Medium,satisfaction,Cleanliness
2025-07-09T11:36:08,It was okay.,Neutral,Medium,calm,Food Quality
2025-07-09T11:36:54,බලා සිටිම වැඩියි.,Negative,Medium,disappointment,Other
2025-07-09T11:50:18,"Food was good, service could be faster.",Positive,Low,joy,Delivery
2025-07-09T11:55:07,Worst food I've had in a long time.,Very Negative,Low,frustration,Takeaway Issues
2025-07-09T12:05:37,Terrible experience. Waste of money.,Very Negative,Low,anger,Pricing
2025-07-09T12:53:14,"Food was good, service could be faster.",Positive,Low,satisfaction,Waiting Time
2025-07-09T14:21:34,Nothing special to mention.,Neutral,Low,calm,Food Quality
2025-07-09T14:35:10,"Food was good, service could be faster.",Positive,Medium,joy,Takeaway Issues
2025-07-09T15:07:12,Service was too slow.,Negative,Medium,disappointment,Cleanliness
2025-07-09T15:18:38,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Low,joy,Cleanliness
2025-07-09T15:38:16,සේවාව බොහෝම අයහපත්.,Negative,Low,frustration,Other
2025-07-09T16:22:07,සේවාව බොහෝම අයහපත්.,Negative,Medium,frustration,Takeaway Issues
2025-07-09T16:46:39,Not what I expected.,Negative,Low,disappointment,Cleanliness
2025-07-09T17:11:12,Worst food I've had in a long time.,Very Negative,High,anger,Waiting Time
2025-07-09T19:10:46,Nothing special to mention.,Neutral,Medium,calm,Delivery
2025-07-09T20:39:00,සාමාන්‍යම හැමදේම.,Neutral,Medium,indifference,Waiting Time
2025-07-09T21:01:23,Not what I expected.,Negative,Low,frustration,Customer Service
2025-07-09T21:15:13,සාමාන්‍යම හැමදේම.,Neutral,Low,indifference,Pricing
2025-07-09T21:47:26,Food was cold on arrival.,Negative,Low,frustration,Pricing
2025-07-09T22:09:57,Average experience.,Neutral,Low,calm,Customer Service
2025-07-09T22:25:43,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Medium,joy,Waiting Time
2025-07-10T00:47:33,மிக மோசமான அனுபவம்.,Very Negative,Low,anger,Customer Service
2025-07-10T02:41:32,மிக மோசமான சேவை.,Negative,Medium,frustration,Other
2025-07-10T04:44:09,Very disappointed with the service.,Very Negative,Medium,disappointment,Waiting Time
2025-07-10T06:31:01,"Had a great time, thanks!",Positive,Low,joy,Other
2025-07-10T06:54:28,Not what I expected.,Negative,Low,disappointment,Pricing
2025-07-10T06:57:48,බැරි ආයෙත් එන්න කියන්න.,Neutral,High,calm,Customer Service
2025-07-10T08:04:23,සේවාව බොහෝම අයහපත්.,Negative,Low,frustration,Takeaway Issues
2025-07-10T08:41:54,"Food was good, service could be faster.",Positive,Low,joy,Customer Service
2025-07-10T08:56:49,Nice experience overall.,Positive,Low,joy,Food Quality
2025-07-10T10:21:11,It was okay.,Neutral,High,indifference,Delivery
2025-07-10T11:42:26,බැරි ආයෙත් එන්න කියන්න.,Neutral,High,indifference,Pricing
2025-07-10T12:06:50,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,satisfaction,Delivery
2025-07-10T14:40:05,"Had a great time, thanks!",Positive,Medium,satisfaction,Food Quality
2025-07-10T16:53:58,Service was too slow.,Negative,Low,disappointment,Pricing
2025-07-10T19:51:51,"Food was good, service could be faster.",Positive,Low,satisfaction,Other
2025-07-10T22:35:08,It was okay.,Neutral,Low,calm,Waiting Time
2025-07-10T23:10:39,Nothing special to mention.,Neutral,High,calm,Cleanliness
2025-07-10T23:22:17,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Low,satisfaction,Cleanliness
2025-07-11T00:54:42,"சரி தான், ஆனால் சிறிது மேம்பாடு தேவை.",Positive,Low,joy,Delivery
2025-07-11T01:28:57,බැරි ආයෙත් එන්න කියන්න.,Neutral,Medium,indifference,Cleanliness
2025-07-11T01:50:41,நல்ல அனுபவம்.,Positive,Low,satisfaction,Food Quality
2025-07-11T02:26:02,Food was cold on arrival.,Negative,Low,disappointment,Food Quality
2025-07-11T03:29:58,It was okay.,Neutral,Medium,indifference,Food Quality
2025-07-11T06:48:39,"Had a great time, thanks!",Positive,Low,joy,Cleanliness
2025-07-11T07:25:22,සාමාන්‍යම හැමදේම.,Neutral,High,indifference,Waiting Time
2025-07-11T08:05:19,உணவு குளிர்ந்திருந்தது.,Negative,Low,frustration,Pricing
2025-07-11T09:28:22,සේවාව බොහෝම අයහපත්.,Negative,Low,frustration,Other
2025-07-11T11:13:26,Not what I expected.,Negative,Low,disappointment,Other
2025-07-11T12:59:32,"சரி தான், ஆனால் சிறிது மேம்பாடு தேவை.",Positive,Medium,satisfaction,Waiting Time
2025-07-11T16:23:20,"சரி தான், ஆனால் சிறிது மேம்பாடு தேவை.",Positive,Medium,satisfaction,Other
2025-07-11T21:22:12,"சரி தான், ஆனால் சிறிது மேம்பாடு தேவை.",Positive,Low,satisfaction,Food Quality
